train_lr,train_loss,train_loss_vfl,train_loss_bbox,train_loss_giou,train_loss_vfl_aux_0,train_loss_bbox_aux_0,train_loss_giou_aux_0,train_loss_vfl_aux_1,train_loss_bbox_aux_1,train_loss_giou_aux_1,train_loss_vfl_aux_2,train_loss_bbox_aux_2,train_loss_giou_aux_2,train_loss_vfl_aux_3,train_loss_bbox_aux_3,train_loss_giou_aux_3,train_loss_vfl_aux_4,train_loss_bbox_aux_4,train_loss_giou_aux_4,train_loss_vfl_aux_5,train_loss_bbox_aux_5,train_loss_giou_aux_5,train_loss_vfl_dn_0,train_loss_bbox_dn_0,train_loss_giou_dn_0,train_loss_vfl_dn_1,train_loss_bbox_dn_1,train_loss_giou_dn_1,train_loss_vfl_dn_2,train_loss_bbox_dn_2,train_loss_giou_dn_2,train_loss_vfl_dn_3,train_loss_bbox_dn_3,train_loss_giou_dn_3,train_loss_vfl_dn_4,train_loss_bbox_dn_4,train_loss_giou_dn_4,train_loss_vfl_dn_5,train_loss_bbox_dn_5,train_loss_giou_dn_5,test_coco_eval_bbox,epoch,n_parameters
1.0000000000000677e-05,13.692508899523272,0.40174922980484734,0.0446686864171153,0.6211519734707024,0.56554542763045,0.04745082113068995,0.6463003072187241,0.505885879669889,0.04495320104961191,0.6347498253550861,0.42822119399631203,0.045853366158159756,0.623449302368614,0.40768010639238883,0.04485546295145281,0.6203601281167995,0.40416722581591713,0.04479901550831963,0.6194972321840839,0.5318282200806922,0.06623227801069821,0.7810620240935431,0.47202862281807845,0.040352902444911944,0.5803554659917961,0.41593727177617373,0.03048909632828467,0.4873587430296343,0.4001850234417475,0.028441356097758417,0.46136058545834846,0.3948718213659257,0.028229108633689638,0.45981538294413304,0.39218570865988867,0.028238119940397766,0.4613592214607537,0.3896178282162713,0.028278905195624416,0.46294282599967146,"[0.44870973900180944, 0.8040567151133999, 0.44984913198556, 0.05562000646226513, 0.4467978260335354, 0.5778919967544439, 0.23814120188733215, 0.5532184698597739, 0.5712800065918432, 0.17371624465724475, 0.5856939813971482, 0.7315974034609358]",0,42704625
1.0000000000000677e-05,12.319872955494537,0.36892529112459055,0.03579077657175569,0.5602453213102621,0.4724645631347437,0.03740485619025698,0.585010614137028,0.47308598696292714,0.03616599665557861,0.5683672854811346,0.40550534819266737,0.03649749420770637,0.5615550717857362,0.3737554161001739,0.03591302732868121,0.5578970056224557,0.3690600828312399,0.035819857189522984,0.559108359852867,0.4566681789950106,0.04633180705279532,0.6831749697013267,0.4207884131223063,0.03600070930300324,0.5363651278659638,0.37632452930589666,0.026880041219955346,0.4458372938021328,0.36441525462461005,0.024966014598273682,0.41969291514034324,0.3605453546664711,0.024710567254367394,0.4167142163120125,0.3600603807746711,0.02472605333714951,0.418085438764631,0.3605026252785972,0.024768391154996305,0.4197423011730801,"[0.47541714089233933, 0.8244071784664007, 0.4798337515271942, 0.09019823107036076, 0.48538884107035796, 0.581773923874299, 0.2455955735268696, 0.5774362778869315, 0.589926236613734, 0.16644977446635442, 0.6094978025996106, 0.7335092685907341]",1,42704625
1.0000000000000677e-05,11.603722247399395,0.3528205352509925,0.033454004138176764,0.5237775015405912,0.44080320641601645,0.03475658943626356,0.547181653744578,0.4196915744189419,0.033920526504100185,0.5305654583942323,0.37194609540755547,0.03374127092549072,0.5250131689060356,0.35599678819101715,0.03356199296682293,0.5215859774099536,0.3527661385503946,0.033483522930826924,0.5226654734903071,0.43869861942088606,0.04358062522913515,0.6502330848302134,0.4076021420004222,0.033909544555260886,0.504394018434183,0.3644716393193382,0.0252336325197196,0.4160807666137878,0.35335565136698516,0.02350353161524752,0.39137569934349586,0.3498514755850747,0.023194884294641917,0.38704020652079674,0.3494602340414517,0.02320585411255182,0.38813902922399407,0.3498810154864539,0.02324140147927948,0.38953772807198567,"[0.477843688233802, 0.8297263200992225, 0.48146242267675166, 0.08475526729355434, 0.4843075757886637, 0.5929203097301111, 0.24868504816029363, 0.5751146294401501, 0.5885082582445372, 0.16995731287555965, 0.601815517929628, 0.731999673598365]",2,42704625
1.0000000000000677e-05,11.206093657451163,0.34983413164284627,0.03130709427570653,0.4984069653080263,0.42609174955672074,0.03297607771733311,0.5223079342191022,0.39799740798596484,0.032003017833255265,0.5058545781619699,0.3701992772108166,0.03156112998402508,0.4991828072045757,0.3539467409482984,0.03138852582212971,0.49631414459025114,0.34997243030596814,0.03131394217524943,0.4971388182916179,0.43015748233422585,0.04181485271808814,0.6273182666384345,0.4003021470750975,0.0325984317688998,0.48480617637911977,0.35679709898021006,0.024136710292981384,0.3980131090326968,0.3470430848230965,0.022483388433891263,0.3743379935272423,0.34328455134323455,0.02211440229743033,0.3695283084907922,0.34293384181754905,0.02212388460600793,0.3707242340828891,0.343357418101425,0.02216312957841386,0.37225832855597507,"[0.4746410504692193, 0.8202597872752848, 0.48165148726512697, 0.0762958354218773, 0.4834085768258855, 0.582223512517221, 0.24769990987019533, 0.5761941750216679, 0.5952330194919926, 0.15016368674098632, 0.6092124979522444, 0.7405330773057083]",3,42704625
1.0000000000000677e-05,10.88428935699753,0.34021095728983475,0.02994365502596934,0.48408073038295857,0.41465800370635425,0.03159671066141078,0.508789503961475,0.37272104556971475,0.030725943880301847,0.4920105719553686,0.3506094751083795,0.030279119456344712,0.4852063052277956,0.34202929787219516,0.0300969956596789,0.4817838578909909,0.3402241341371598,0.029920419085318613,0.4830338255223907,0.42281293429279393,0.040011734904281226,0.6162624374688298,0.39380002781339013,0.03101400108377079,0.4708843195788844,0.3496678227443384,0.02279300233917617,0.38383689760602135,0.3410518720909277,0.021304910232036265,0.3619129921488919,0.33760229010603826,0.02095310707484336,0.3572077226837343,0.33735119659522755,0.020956607328104462,0.3583531975646214,0.33776159567532327,0.020994656801406147,0.3598354797607936,"[0.4755238461949332, 0.8210234657108373, 0.48170254053324046, 0.07524474004469438, 0.4852133146031987, 0.5786863011145219, 0.24815114717566253, 0.5758816786114694, 0.5975760267187563, 0.1370556964568782, 0.6119229011546178, 0.7432546123544047]",4,42704625
1.0000000000000677e-05,10.6618325752405,0.33634220952825633,0.0288025517041218,0.4702854506120089,0.4097230769052565,0.030673017804884628,0.4955673822281533,0.3616439785842471,0.02982152712429573,0.4786067507476474,0.3441157095682267,0.02928381466564718,0.47187182006421785,0.33766532426322304,0.028852753851312054,0.46808482983882277,0.33624780267017307,0.028751142749222646,0.46931075868245714,0.4203904213360058,0.039422598882939974,0.6054068123257562,0.3908361212375205,0.030407866764344774,0.4602368729255249,0.3451668516937423,0.022167967441692703,0.37306407999464686,0.33679356147665696,0.02068894963629049,0.3525667652710956,0.3334237178872955,0.020332212087763035,0.34787343359489237,0.33329396518836374,0.020341307659904755,0.3490498620419595,0.333757024715604,0.020380356342180075,0.35058190302309933,"[0.47625916891465553, 0.8175147654782975, 0.48253055229419434, 0.072607182246672, 0.48443584628493996, 0.5811215585932393, 0.2475257823222571, 0.5745871718588801, 0.5960292500849959, 0.14583283665213287, 0.6130320611496053, 0.7383355417325516]",5,42704625
1.0000000000000677e-05,10.474039941673015,0.33412087195849166,0.028097588053606525,0.45787848675448223,0.4055123994201455,0.029603073822753744,0.4825580210666275,0.36089025202971187,0.028797818131898103,0.46652135378544746,0.3421157827726179,0.0284136291716157,0.4598275296025273,0.3353838372351791,0.028089862983118306,0.4558490400356439,0.3340271582259392,0.028018627091101252,0.45674311551049923,0.4145963876580009,0.03835646265344401,0.5944321937184458,0.3870802485060697,0.029604420846666687,0.4510219895497228,0.3413309844520144,0.021494758830495512,0.3642536417705859,0.33326707277992496,0.02012093237653481,0.3441433633283937,0.32997811227710405,0.019776236029475487,0.3394933302824113,0.32979520343838725,0.01979033348781219,0.3407086083886609,0.3302702311732053,0.019828172127734772,0.3422488052753589,"[0.4755601211483261, 0.8194179366432279, 0.48177855862656094, 0.07339151968407727, 0.48165953095644176, 0.579669825847382, 0.24575748494015656, 0.5733787523691114, 0.5942680490508864, 0.14202842017905076, 0.6105413802548534, 0.7377105668137143]",6,42704625
1.0000000000000677e-05,10.337744629678912,0.33269320470013397,0.02710217968830387,0.4484908527211804,0.4043461981033975,0.028807642026609712,0.4750763878589398,0.3614846892486662,0.027908190558090882,0.4570202470865128,0.34245088355681946,0.027442932269031467,0.4499853757881969,0.33412514398115584,0.027104528562123947,0.44628304621196824,0.3325654134577402,0.027096273047941564,0.44734803272718127,0.4124842740806882,0.03729282345301302,0.5856908320407859,0.3839908619801683,0.02871650532712519,0.4424426864350426,0.3383708751470803,0.02079662649477725,0.35678843840900054,0.3305105422830624,0.019529550554192913,0.33805774998943355,0.32723532417876966,0.01921303548981083,0.3338526707636465,0.32717797210452115,0.019228482723761604,0.3351858097909149,0.32767714015021837,0.0192704935073636,0.3369007314158291,"[0.47481031901766063, 0.8155408016855747, 0.48145030024007207, 0.07153050971264165, 0.4818880863183847, 0.5744345606675809, 0.2440534636459671, 0.5718423407058696, 0.5926616829473516, 0.1446824906874294, 0.6085115025356581, 0.7360017319871794]",7,42704625
1.0000000000000677e-05,10.223339060129481,0.33113463734343845,0.02628466783390415,0.44121634914534963,0.4065549890620048,0.02813452532589469,0.4675041678755736,0.36534589275521184,0.02710968674040403,0.4485449232835645,0.34296162451290324,0.026473157984185227,0.44232534355507475,0.33284396685205153,0.026322932956374227,0.4390699717170596,0.3309325561270521,0.026295797306175615,0.43978276856122017,0.4103988474453559,0.03643415789120941,0.5774480669544549,0.3817720321462428,0.02810483095884696,0.43602205123006965,0.33573147174151663,0.020270396950001948,0.3506280397248833,0.32783291684936255,0.018999612028195226,0.33215786325446506,0.32462631841913686,0.018711109586637204,0.32809004721767066,0.32453269922717315,0.018731788913670427,0.3293084082968838,0.32504269100597394,0.018771585153668564,0.33088614591417126,"[0.47519089596144753, 0.8180519917658555, 0.4825120888526692, 0.07389673310852546, 0.482689602503429, 0.575491208229018, 0.2439526576052407, 0.5724461492145496, 0.5908212854987605, 0.14107719895708254, 0.6062166156040125, 0.7354216385733087]",8,42704625
1.0000000000000677e-05,10.037586716392443,0.328262699911612,0.025494612390065112,0.4314438405950784,0.3962452372208341,0.027313765636009176,0.455796470766083,0.35302194017186517,0.02624940662296052,0.4378363341426199,0.3348310646456732,0.02574776196567079,0.4315647008320162,0.329073783867236,0.025466748142459635,0.4294986038693853,0.32816243585113336,0.025516618620133723,0.4299471956949865,0.40662323378014825,0.03568839698716775,0.5655795373347363,0.378408448370463,0.02757566106494657,0.4270567284343548,0.3323251979844884,0.019861568110582116,0.34292193340450333,0.3249864021177503,0.018674920073098452,0.3252942735267224,0.3221049190513671,0.018397807930974074,0.3216131553886695,0.32209370612911586,0.018420743823560317,0.3229034816841671,0.32261961767158065,0.018459589252543648,0.32450417405389553,"[0.47551073576330144, 0.8196970036807832, 0.4810685871314314, 0.07586422499485299, 0.4838300113966723, 0.5768633687813006, 0.2440128436416516, 0.5709267506286761, 0.5876491904558904, 0.14615940252239748, 0.6034336125953528, 0.7313837427364657]",9,42704625
1.0000000000000677e-05,9.926305563210535,0.32519901040820715,0.025532100247329555,0.4255389920382752,0.39060558567917536,0.027105549032860905,0.44872300371797513,0.34514262692629294,0.026107152460778844,0.4318820205865865,0.3304571268071058,0.025741829135426667,0.4260197060402144,0.32572405681050703,0.025607445174834417,0.4235698419903952,0.3250035851087822,0.02555383419130383,0.4243391264665588,0.40392739606428646,0.03567494407546865,0.5603878515333823,0.37638355687963543,0.027186344844711167,0.42215487755053854,0.3300882693161081,0.019542918441950004,0.33851043323982277,0.3229685151387775,0.01841411857153465,0.3212758719174888,0.32008184590196814,0.018150439992586177,0.31747920281157355,0.32012367144929943,0.01817361895599199,0.31872269798052705,0.3206788520404697,0.018213605151753045,0.32031392016427884,"[0.4761046376319238, 0.8245826244001059, 0.47874769292500524, 0.08277096942845634, 0.4845855841147488, 0.5756373918703808, 0.24402559423685852, 0.5705616950794355, 0.5863574595451305, 0.15366796239889105, 0.6007148475576702, 0.7296731977182394]",10,42704625
1.0000000000000677e-05,9.830604127022129,0.32480136161678835,0.024807124019186323,0.4176966921527754,0.3922765678023428,0.026494799573045236,0.4406204698001435,0.3466365284603127,0.02557125332892914,0.4233313190781801,0.32975840483259733,0.025156389590849978,0.41822779308708885,0.32526947107026966,0.02488189413181633,0.4155847429146496,0.32454000694917506,0.024851827475180062,0.4163598694488583,0.40312847297862686,0.03499899334204482,0.5558874115477785,0.37568721770840474,0.02688907583408839,0.4170216422785376,0.32851737955859545,0.019221779806449887,0.33391596302106935,0.3210884755605983,0.018046563437507105,0.3164670244742101,0.31830269548015094,0.017791516000037255,0.3131091781501905,0.31838174354515697,0.01781700856287408,0.31445389627584164,0.31899880895192473,0.017859022627654802,0.31615372399555713,"[0.4774468596766806, 0.8292495236026687, 0.4786983402959706, 0.08967594807713945, 0.4859260101057531, 0.5735713523681398, 0.24406110575171522, 0.5709423295453651, 0.5868987549193043, 0.17816988403018919, 0.6021717810671998, 0.7225187018451713]",11,42704625
1.0000000000000677e-05,9.775131636222364,0.32239675050130395,0.02460904031839549,0.4161853554689615,0.3895102455102702,0.026360619284871364,0.4391535020783367,0.34223498048570206,0.025082079011996054,0.42110375694725677,0.3273462896016042,0.0247761019293811,0.4163931726846363,0.32261909103063086,0.024626341433110866,0.41390231747089445,0.32210309342092885,0.024583790393301785,0.4146264384813205,0.4001498684810094,0.03466899205863696,0.553893449717311,0.37423507448493193,0.026542154138688337,0.41541797092249805,0.3269673565637071,0.018922643835841444,0.33175303117556776,0.31950558718354705,0.017765232770777233,0.31479553813345873,0.31677276646960323,0.017528305491051523,0.31153174606167494,0.3168619019511347,0.017554635353067425,0.3129013125665391,0.31752773551713853,0.017597608334575788,0.31462577358804344,"[0.47844251973266955, 0.8353543505523501, 0.47657338513312036, 0.09720553957372753, 0.4853808187785036, 0.5728231217815224, 0.2456509018513601, 0.5694547682234998, 0.583968587892771, 0.18670277014046308, 0.5979843697800971, 0.7162602243365103]",12,42704625
1.0000000000000677e-05,9.648760716600117,0.3219530708386598,0.023850786724545707,0.40647211147685886,0.3884815168166198,0.025463403284315685,0.4300004033508808,0.3394899690495011,0.02461364269260756,0.41225944827553307,0.32626032081394957,0.024096338445453565,0.407434453831712,0.32212537986811657,0.02389448410834515,0.40479389285943984,0.32144904713981937,0.02387323290323674,0.4052321240888888,0.39838322935129955,0.033810251356820226,0.5435893859088807,0.3719199650870749,0.026173309904202344,0.4085107492688996,0.32456658351495976,0.018678291780941176,0.3259241924675924,0.31746345472607657,0.01754520528392003,0.3095144571179702,0.31484919972342984,0.01730537352764514,0.30637646228801263,0.31497131881699475,0.017330209704096416,0.3077163660776794,0.3156035830017547,0.017370911311752148,0.30941458965058083,"[0.48144646161703536, 0.8445648645188899, 0.4765662609580028, 0.11635292560298366, 0.48567941550784294, 0.5750943059478132, 0.24758743460739877, 0.5726974709500475, 0.5871688448899314, 0.20180604591046428, 0.5983212818259139, 0.7144034706722119]",13,42704625
1.0000000000000677e-05,9.528012762340476,0.3205985550096364,0.02348157650319097,0.39865560588449167,0.38616309991731435,0.025105701085274153,0.42139164011916297,0.3377680851759965,0.02415667335935255,0.4042168936769008,0.324497413537312,0.02366144434831455,0.3991224994575207,0.32057311239456826,0.023481055859308927,0.3965810347251009,0.3201291904656274,0.023462731928581056,0.3973382357337212,0.3970692979557893,0.033543164847035976,0.5332412541932023,0.37016874508465425,0.025947625189769757,0.40189203468380214,0.32230688361028365,0.018429011594847246,0.3201498246911839,0.3151449545994717,0.017357210250162864,0.30419662326787533,0.31263034689647623,0.01712205411527758,0.30111264786063596,0.3127838031720081,0.017150499557411242,0.3024915595339657,0.3134505788092109,0.017193039614255834,0.30424708361337044,"[0.4825722629207473, 0.8478489806055747, 0.4766969915349469, 0.12328711418564295, 0.4864354878873418, 0.5749635070590743, 0.24793412128102846, 0.5740970534406458, 0.587638934936379, 0.21067925959450784, 0.5987781974473333, 0.7116565018900988]",14,42704625
1.0000000000000677e-05,9.524954852763637,0.3204520895574121,0.02281167795817084,0.3976656041494717,0.3953124091825362,0.024522164836421813,0.42058000456905725,0.33916155471914755,0.023544228166319296,0.40396056556106014,0.3251188391944106,0.023034897363056958,0.3980045085308564,0.32078958517109124,0.022892933889387332,0.395334282458135,0.3200141976217069,0.022835418467759494,0.39628721093028124,0.39725858279583626,0.03283884024329562,0.5336637540289201,0.3693121150652354,0.025248400061005066,0.4011521542929121,0.3219335378382314,0.01801547559108123,0.3201910890463932,0.3148878804594778,0.01699095575891397,0.3044160658744739,0.31225764541558815,0.016765511523609077,0.3013353496423483,0.3124044943003747,0.01679638998579628,0.3027410477136649,0.3130618880792083,0.016839464042038427,0.30452202856807187,"[0.48404068579604365, 0.8505880443826747, 0.4755163394415543, 0.12495646106261617, 0.4867016492632854, 0.575470503775067, 0.24820281951033005, 0.5744932726426376, 0.5885631070209566, 0.22966613008944786, 0.5998405066464939, 0.7105983000948296]",15,42704625
1.0000000000000677e-05,9.417789099868342,0.3189333202040438,0.02284242029828801,0.39175084218459455,0.3845000895189541,0.0244070132615504,0.41402419011064645,0.33674136642345825,0.023389701544114162,0.39607867564720356,0.3228686049117515,0.02301523041489382,0.3913896485460223,0.31924245314472294,0.02290042420245812,0.3891472185591497,0.31855046144806776,0.02286428249462533,0.3903065971562107,0.39470329191123454,0.032864739321357125,0.5267363397994618,0.3674355828732738,0.025395263919826258,0.39633734574553525,0.3199728444408523,0.018064519270326755,0.3154797589928145,0.31304704783521403,0.017019226914011452,0.2999164106667028,0.3104667522724432,0.016787079510293783,0.29692521223433194,0.31064836855119116,0.016814175255829,0.29820266999462536,0.3113189717413674,0.016855973821248305,0.29984498922120745,"[0.48446263589668637, 0.8534374748001767, 0.4751593736210745, 0.12296008389590642, 0.4866590331173305, 0.5747777892236692, 0.24801149162266817, 0.5732575447982011, 0.5850138993957557, 0.22628495060808318, 0.595714228609401, 0.7062675095785457]",16,42704625
1.0000000000000677e-05,9.348127087197154,0.31754768837185854,0.022541506465781784,0.38748493724332517,0.3807545948183139,0.024200249692558802,0.41012025549058384,0.33395307925012374,0.023117460110890015,0.39270105963148527,0.3212364717948205,0.022742376674866945,0.3875890757556253,0.3176735640038534,0.022567423581165067,0.3853370299908024,0.3171075558218678,0.0225449759277238,0.38598636237468437,0.3949435107225064,0.03266125366782152,0.5208547167494983,0.36575679100921643,0.024959449648603933,0.39348403886610195,0.3183905127269428,0.01768844660160001,0.3127350723289708,0.3114739238429651,0.01668327191535183,0.2973888111932683,0.3089950353526813,0.016463610281172134,0.29456631553444906,0.30918867914049836,0.016495723710406848,0.29601019170162746,0.3098165228939579,0.0165378154738913,0.29782771088954135,"[0.4844344326949238, 0.8550179810933408, 0.4735874117079067, 0.12958668050233085, 0.4874127332152722, 0.5730210037537758, 0.2479227418183511, 0.5722677891580034, 0.5831736145762065, 0.21709308564851384, 0.5931240639917179, 0.7048357639783336]",17,42704625
1.0000000000000677e-05,9.345068360718203,0.31657660574473817,0.02238318932821723,0.38850919896328234,0.38432631748729496,0.024136067455850597,0.4109420132182627,0.3346082623902248,0.023168074279309833,0.39388858646374275,0.3207250746429673,0.02263662318915392,0.3884739779600515,0.3166761659527155,0.022459509814036903,0.3863946509399911,0.31625510363431686,0.022412737510101477,0.3869809933088382,0.3942211672227281,0.032683350049207444,0.5201613756365993,0.3657288400353454,0.024738404536093012,0.39142907010930617,0.3178725500528428,0.01746992577323738,0.31207983677162837,0.3109602989458595,0.016459754791852813,0.296938263048082,0.30852210444743644,0.016251654419240143,0.2941576131246193,0.308791936439954,0.016284363001494228,0.2955680598208975,0.30949324840484466,0.016327437717345118,0.2973759521191189,"[0.485782890740274, 0.8560297343196461, 0.4760980086048827, 0.1309580282249385, 0.4898921967624906, 0.5745833752496304, 0.24892051170415186, 0.5751357598072246, 0.5871690448689642, 0.22559693004176645, 0.5980078066882881, 0.7107006410147595]",18,42704625
1.0000000000000677e-05,9.228953398289415,0.3146901878732551,0.0225951185363759,0.3821676886827253,0.37864617787496424,0.024155475038484576,0.4031809772600697,0.33008737231484203,0.023127323788982787,0.3864267568176634,0.31792776654383864,0.02279799650619987,0.3817314210235606,0.31464921711223015,0.022638552953240732,0.3798095435803565,0.31436654456957536,0.02263915034295421,0.38035753722954935,0.39058556643716713,0.03196393105264094,0.5078140541881143,0.3635267859773297,0.024541160956036784,0.38605360122447097,0.31571429967547116,0.017362719048697416,0.3068763452513144,0.3091313012349054,0.01641932797703368,0.2925298019807237,0.3067812242018625,0.016227426299091997,0.2898946460890285,0.30701178427899734,0.016260227697332808,0.29126425314317367,0.3076750248064271,0.016302730960377092,0.29302237991042884,"[0.48422849102668186, 0.8555437260573814, 0.473983011721691, 0.13415538583485934, 0.4883732311755504, 0.5736598745579151, 0.24960891459543375, 0.5735800252594969, 0.5851204836099416, 0.23757713903229385, 0.5982258067794946, 0.7089799747341321]",19,42704625
1.0000000000000677e-05,9.170316797333651,0.3146269356387588,0.02193814693420639,0.3785352731411313,0.3737955840773799,0.023477520405469146,0.3993533287349761,0.33000452992382023,0.022566970693446795,0.3823093778897046,0.31783144717685013,0.022076484820416763,0.37814534412729855,0.31459506760833783,0.021941699160701433,0.37592076756045134,0.3142186451346022,0.02197310724769353,0.376741431247074,0.38840712911726083,0.03136417348243475,0.5049881227139575,0.3623674454010495,0.024207246302850437,0.3829339245755268,0.3147621999783935,0.017179636825742223,0.3046499019967158,0.30802056188021576,0.01622336637259959,0.2901934477328428,0.3058103081692579,0.01603432121944193,0.287765657531317,0.30603737588126523,0.016066228967970338,0.2892385852362202,0.30679152697398043,0.016109994599516963,0.29111395147311564,"[0.48401238315364514, 0.8562730312000256, 0.47275741350004036, 0.14582826683008146, 0.4898215241693431, 0.568293007303764, 0.25029607896352213, 0.5727600923720488, 0.5830555721087421, 0.24016941109277296, 0.5967798663640901, 0.7021197995342977]",20,42704625
1.0000000000000677e-05,9.092289597668852,0.31307440164330125,0.02215200048092009,0.37308856614372116,0.37387367360428786,0.023447838744842783,0.39399428363816996,0.32888850842230066,0.022623662998628728,0.3767567921522318,0.3163666240746027,0.022283498459930138,0.3726116209779174,0.31301629022280164,0.022186705008837904,0.3704128392788619,0.31265053427208733,0.022184612116304396,0.37137359942055753,0.3885390694718912,0.031359634103148126,0.496336430497759,0.36110420970476476,0.024155759402102482,0.3792823487624156,0.313384124773902,0.017083863261254266,0.3009159206784387,0.3066488705623771,0.016148239761222843,0.28660721526052924,0.30443543570502185,0.01596593255178806,0.2841464945321485,0.3046829030767213,0.015997460871837448,0.28558481976526473,0.30544250894720165,0.01604205841898565,0.287440244805525,"[0.482782203622052, 0.8530088044532512, 0.4722058813913595, 0.1512270518820198, 0.48990540350683254, 0.5648422806739255, 0.24952155503503493, 0.5720124057032205, 0.5809272461362421, 0.23892843494219276, 0.5938276294463892, 0.698447941046863]",21,42704625
1.0000000000000677e-05,9.131545217783957,0.3135827320209158,0.02196262207397766,0.37675051983273483,0.3710372573692954,0.023370081595468516,0.39865418931308166,0.33010603852941506,0.02250866014210571,0.38107296397541823,0.31740357478792813,0.022097152974077605,0.37660808815949187,0.31355757316753097,0.021986023444626558,0.37450693291377735,0.31318903855501395,0.021961829257892057,0.3752562749207273,0.3864884648298007,0.030984968858548866,0.49797590467358444,0.3611964380917015,0.023865947903590118,0.38138295202054834,0.31369943069300343,0.016924130051566896,0.30327117014005894,0.30713901831856943,0.0160225842110796,0.28903652534052054,0.3049533183432627,0.015843692461452195,0.2865878009563614,0.3052048949841656,0.015875139028744233,0.28794611536887516,0.3059078519966094,0.015918743442377568,0.2897085812573275,"[0.4836405370687345, 0.8563751698557682, 0.4715473904578876, 0.1580381328281449, 0.4893973329036127, 0.5639339565953227, 0.24877950157996412, 0.5726020917545216, 0.5802248825975195, 0.23890643559926567, 0.5907177473635035, 0.6959183978549033]",22,42704625
1.0000000000000677e-05,9.078587016935666,0.3129960616349694,0.021776306804889185,0.37325667415173186,0.3734026952775138,0.023113239647955097,0.39354866868846505,0.32994746915344797,0.02235158643011306,0.377008409998693,0.31694889751864896,0.021952187905736432,0.3730727833704663,0.3127511623499779,0.021776810919096837,0.370912159477641,0.3124337759516049,0.021789102389094296,0.37162242568787807,0.3869760315136544,0.030536311829332308,0.49093256550642195,0.3608061921375325,0.023853334732642683,0.3779830148615561,0.31281349896092076,0.016846911733828046,0.30056197394460954,0.306133510211344,0.015924267813029497,0.2865063529265905,0.3039607436910668,0.01574848956752651,0.28408254661530474,0.30434102922338196,0.015784582572164862,0.2856052120010271,0.30513284280279884,0.015831901510607344,0.2875652774991857,"[0.4868343282066062, 0.8574561100256545, 0.47734890505654803, 0.14835098188221066, 0.49232507903248635, 0.5691839695434721, 0.2490710301465898, 0.5745226025446407, 0.5817812667767279, 0.2306362009686818, 0.5917205056911096, 0.7004889592247264]",23,42704625
1.0000000000000677e-05,9.014211567568081,0.31200639210289927,0.021166511696800606,0.3695752939424631,0.3679631616534628,0.022677279996300287,0.3905568865023548,0.32480003248851036,0.02179443509395597,0.3736847260824898,0.31491087147540864,0.021367867837649396,0.36895154055275425,0.3116885130734031,0.02120727997865772,0.3670086822845833,0.311473057097086,0.02122387972512742,0.3677564712027669,0.38688184941225395,0.0302262172959087,0.4877919019860974,0.3594479613487496,0.023650496473326437,0.3763350295742006,0.31166406174700667,0.01671697895931446,0.29816595998128576,0.3052058508571778,0.015811937004152878,0.2842718450389611,0.3031279748480991,0.015636958733822325,0.2818779391801893,0.30339515929770583,0.015668633153669165,0.28336936169966687,0.3041840096248121,0.015713442896825705,0.2852550927402188,"[0.4868113789851619, 0.8557786089927196, 0.4764437941299386, 0.15166870126685983, 0.4931460841637937, 0.5696476740457055, 0.24714198375754998, 0.573504761679421, 0.5807647147409873, 0.23801722280424104, 0.5926525340617446, 0.6981872054194811]",24,42704625
